referrer,views_total,views_unique
chatgpt.com,79,3
Google,55,12
forum.openwrt.org,29,1
Bing,20,3
github.com,19,8
DuckDuckGo,6,2
cn.bing.com,5,2
4pda.to,4,1
start.duckduckgo.com,1,1
edgeservices.bing.com,1,1
