referrer,views_total,views_unique
524wifi.net,89,3
Google,68,16
Bing,25,4
forum.openwrt.org,14,3
DuckDuckGo,13,4
github.com,12,5
bugzilla.kernel.org,11,2
forum.gl-inet.com,8,1
docs.qualcomm.com,7,1
yandex.ru,2,2
