referrer,views_total,views_unique
Google,79,19
524wifi.net,33,3
bugzilla.kernel.org,26,2
DuckDuckGo,12,3
github.com,11,5
forum.gl-inet.com,8,1
docs.qualcomm.com,7,1
docs.qq.com,4,1
statics.teams.cdn.office.net,4,1
forum.openwrt.org,2,1
