url_path,views_total,views_unique
/quic/upstream-wifi-fw,70,41
/quic/upstream-wifi-fw/tree/main/ath11k-firmware,53,28
/quic/upstream-wifi-fw/tree/main/ath12k-firmware,37,20
/quic/upstream-wifi-fw/tree/main/ath11k-firmware/IPQ8074/hw2.0,17,10
/quic/upstream-wifi-fw/tree/main/ath11k-firmware/QCN9074/hw1.0,17,6
/quic/upstream-wifi-fw/tree/main/ath12k-firmware/QCN9274,16,9
/quic/upstream-wifi-fw/tree/main,15,10
/quic/upstream-wifi-fw/tree/main/ath12k-firmware/QCN9274/hw2.0,15,8
/quic/upstream-wifi-fw/tree/main/ath11k-firmware/QCN9074/hw1.0/2.9.0.1,11,5
/quic/upstream-wifi-fw/tree/main/ath11k-firmware/IPQ5018_QCN6122_QCN6122/hw1.0,9,3
