referrer,views_total,views_unique
Google,55,13
github.com,30,9
Bing,11,5
524wifi.net,3,2
DuckDuckGo,2,1
chatgpt.com,2,1
blog.csdn.net,1,1
cn.bing.com,1,1
forum.openwrt.org,1,1
bugzilla.kernel.org,1,1
