referrer,views_total,views_unique
github.com,71,27
Google,53,17
Bing,20,6
l.threads.net,17,2
statics.teams.cdn.office.net,17,1
qualcomm.com,4,2
confluence.qualcomm.com,3,1
inside-docupedia.bosch.com,2,1
linkedin.com,1,1
