referrer,views_total,views_unique
github.com,66,23
Google,33,13
gitcode.com,7,3
qualcomm.com,6,5
cn.bing.com,5,2
Bing,4,1
DuckDuckGo,3,1
youtube.com,2,1
opengrok.qualcomm.com,1,1
yandex.kz,1,1
