referrer,views_total,views_unique
github.com,27,5
Google,8,6
github.qualcomm.com,8,3
Bing,7,2
jira-dc.qualcomm.com,5,1
cn.bing.com,4,2
search.lilo.org,2,1
statics.teams.cdn.office.net,2,1
m.search.naver.com,1,1
