referrer,views_total,views_unique
Google,86,27
github.com,64,14
cn.bing.com,18,4
statics.teams.cdn.office.net,9,5
Bing,9,4
linkedin.com,2,2
jira.cc.bmwgroup.net,2,1
kap.kpit.com,1,1
usc-word-view.officeapps.live.com,1,1
