referrer,views_total,views_unique
chatgpt.com,187,1
Google,126,20
yandex.ru,63,1
perplexity.ai,48,1
Bing,27,3
github.com,18,7
com.linkedin.android,17,1
DuckDuckGo,8,1
kkgithub.com,3,2
git.novatek.com.tw,2,1
