url_path,views_total,views_unique
/quic/quic-usb-drivers,32,24
/quic/quic-usb-drivers/tree/master/QdssDiag,6,2
/quic/quic-usb-drivers/tree/master,5,4
/quic/quic-usb-drivers/tree/master/rmnet,3,3
/quic/quic-usb-drivers/blob/master/test/unittest/driverTest.c,3,2
/quic/quic-usb-drivers/blob/master/docs/images/logo-quic-on%40h68.png,2,2
/quic/quic-usb-drivers/blob/master/examples/sample_test.c,2,2
/quic/quic-usb-drivers/blob/master/AUTHORS,2,1
/quic/quic-usb-drivers/tree/master/GobiSerial,2,1
/quic/quic-usb-drivers/tree/master/test/unittest,2,1
