url_path,views_total,views_unique
/quic/quic-usb-drivers,35,29
/quic/quic-usb-drivers/tree/master/QdssDiag,9,6
/quic/quic-usb-drivers/tree/master,7,5
/quic/quic-usb-drivers/blob/master/GobiSerial/qtimdm.inf,2,2
/quic/quic-usb-drivers/blob/master/QdssDiag/qdbusb.inf,2,2
/quic/quic-usb-drivers/pull/1,2,1
/quic/quic-usb-drivers/blob/master/AUTHORS,1,1
/quic/quic-usb-drivers/blob/master/QdssDiag/qtiser.inf,1,1
/quic/quic-usb-drivers/commit/3746e319455b8f402696dc303929c665dad9f302,1,1
/quic/quic-usb-drivers/issues,1,1
