referrer,views_total,views_unique
Google,66,26
qualcomm.com,20,1
github.com,6,4
cn.bing.com,3,3
Bing,3,3
DuckDuckGo,2,2
yandex.ru,1,1
statics.teams.cdn.office.net,1,1
