referrer,views_total,views_unique
github.com,153,16
jira-dc4.qualcomm.com,36,3
cn.bing.com,26,1
qualcomm.com,18,2
statics.teams.cdn.office.net,8,2
Google,6,6
llvm.org,6,1
lore.kernel.org,2,2
DuckDuckGo,2,1
rev.ng,1,1
