time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-19 00:00:00+00:00,3.0,3.0,9,5
2025-03-20 00:00:00+00:00,6.0,3.0,31,6
2025-03-21 00:00:00+00:00,15.0,4.0,97,4
2025-03-22 00:00:00+00:00,1.0,1.0,35,3
2025-03-23 00:00:00+00:00,,,7,1
2025-03-24 00:00:00+00:00,7.0,5.0,21,3
2025-03-25 00:00:00+00:00,5.0,1.0,57,4
2025-03-26 00:00:00+00:00,3.0,3.0,59,8
2025-03-27 00:00:00+00:00,4.0,4.0,14,5
2025-03-28 00:00:00+00:00,84.0,76.0,4,4
2025-03-29 00:00:00+00:00,6.0,3.0,9,2
2025-03-30 00:00:00+00:00,8.0,5.0,1,1
2025-03-31 00:00:00+00:00,79.0,76.0,9,4
2025-04-01 00:00:00+00:00,14.0,8.0,64,1
