referrer,views_total,views_unique
github.com,73,16
jira-dc.qualcomm.com,15,1
Google,14,6
statics.teams.cdn.office.net,11,2
Bing,8,2
usc-word-view.officeapps.live.com,5,1
llvm.org,4,1
confluence.qualcomm.com,2,1
