time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-10-05 00:00:00+00:00,,,10,2
2024-10-06 00:00:00+00:00,,,51,8
2024-10-07 00:00:00+00:00,1.0,1.0,153,38
2024-10-08 00:00:00+00:00,,,179,34
2024-10-09 00:00:00+00:00,2.0,1.0,248,29
2024-10-10 00:00:00+00:00,5.0,5.0,319,37
2024-10-11 00:00:00+00:00,,,91,29
2024-10-12 00:00:00+00:00,,,33,14
2024-10-13 00:00:00+00:00,1.0,1.0,46,13
2024-10-14 00:00:00+00:00,2.0,2.0,41,23
2024-10-15 00:00:00+00:00,1.0,1.0,109,31
2024-10-16 00:00:00+00:00,3.0,2.0,79,26
2024-10-17 00:00:00+00:00,3.0,3.0,128,25
2024-10-18 00:00:00+00:00,2.0,1.0,109,27
