url_path,views_total,views_unique
/quic/cloud-ai-sdk,185,124
/quic/cloud-ai-sdk/tree/1.17/models,50,33
/quic/cloud-ai-sdk/tree/1.17,38,25
/quic/cloud-ai-sdk/tree/1.17/tutorials,38,23
/quic/cloud-ai-sdk/tree/1.17/samples,30,19
/quic/cloud-ai-sdk/tree/1.17/models/vision/detection,30,12
/quic/cloud-ai-sdk/tree/1.17/models/multimodal/text_to_image,26,16
/quic/cloud-ai-sdk/blob/1.17/models/vision/detection/run_yolo_model.py,25,7
/quic/cloud-ai-sdk/tree/1.17/models/multimodal/text_to_image/stable_diffusion_xl,21,11
/quic/cloud-ai-sdk/blob/1.17/models/language_processing/encoder/run_nlp_model.py,19,12
