time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-04-09 00:00:00+00:00,4.0,1.0,200,33
2025-04-10 00:00:00+00:00,,,189,35
2025-04-11 00:00:00+00:00,,,163,38
2025-04-12 00:00:00+00:00,,,34,12
2025-04-13 00:00:00+00:00,3.0,2.0,6,6
2025-04-14 00:00:00+00:00,5.0,4.0,204,37
2025-04-15 00:00:00+00:00,3.0,3.0,164,32
2025-04-16 00:00:00+00:00,4.0,4.0,208,39
2025-04-17 00:00:00+00:00,,,122,26
2025-04-18 00:00:00+00:00,4.0,3.0,164,27
2025-04-19 00:00:00+00:00,1.0,1.0,33,8
2025-04-20 00:00:00+00:00,6.0,5.0,35,9
2025-04-21 00:00:00+00:00,4.0,3.0,107,24
2025-04-22 00:00:00+00:00,1.0,1.0,78,24
