url_path,views_total,views_unique
/quic/cloud-ai-sdk,203,124
/quic/cloud-ai-sdk/tree/1.17/models,57,40
/quic/cloud-ai-sdk/tree/1.17/tutorials,37,24
/quic/cloud-ai-sdk/tree/1.17,35,21
/quic/cloud-ai-sdk/tree/1.17/models/vision,30,18
/quic/cloud-ai-sdk/commits/1.17,25,1
/quic/cloud-ai-sdk/tree/1.17/models/language_processing,24,13
/quic/cloud-ai-sdk/tree/1.17/samples,21,13
/quic/cloud-ai-sdk/blob/1.17/tutorials/NLP/Model-Onboarding-Beginner/getting-started-beginner.ipynb,20,3
/quic/cloud-ai-sdk/tree/1.17/models/vision/detection,19,13
