referrer,views_total,views_unique
quic.github.io,163,43
Google,109,31
statics.teams.cdn.office.net,63,8
qualcomm.com,54,17
Bing,30,7
docs.qualcomm.com,19,2
github.com,13,6
github.qualcomm.com,9,3
yandex.ru,4,1
jira-dc.qualcomm.com,1,1
