time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-02-07 00:00:00+00:00,,,10,3
2025-02-08 00:00:00+00:00,2.0,2.0,12,7
2025-02-09 00:00:00+00:00,2.0,2.0,19,4
2025-02-10 00:00:00+00:00,,,21,5
2025-02-11 00:00:00+00:00,,,10,3
2025-02-12 00:00:00+00:00,,,2,1
2025-02-13 00:00:00+00:00,3.0,2.0,2,2
2025-02-14 00:00:00+00:00,,,2,1
2025-02-16 00:00:00+00:00,,,4,1
2025-02-17 00:00:00+00:00,11.0,7.0,61,7
2025-02-18 00:00:00+00:00,7.0,6.0,40,5
2025-02-19 00:00:00+00:00,,,32,2
2025-02-20 00:00:00+00:00,2.0,1.0,11,3
