url_path,views_total,views_unique
/quic/qca-sdk-nss-fw,24,23
/quic/qca-sdk-nss-fw/tree/main,9,5
/quic/qca-sdk-nss-fw/tree/main/QCA_Networking_2022.SPF_12.0.0/ED1,6,6
/quic/qca-sdk-nss-fw/tree/main/QCA_Networking_2020.SPF_11.3,6,3
/quic/qca-sdk-nss-fw/issues,3,3
/quic/qca-sdk-nss-fw/issues/5,3,3
/quic/qca-sdk-nss-fw/tree/main/QCA_Networking_2021.SPF_11.4,3,3
/quic/qca-sdk-nss-fw/tree/main/QCA_Networking_2021.SPF_11.4/CS,3,3
/quic/qca-sdk-nss-fw/tree/main/QCA_Networking.SPF_11.5.0/CS,3,3
/quic/qca-sdk-nss-fw/tree/main/QCA_Networking_2019.SPF_11.0/CS_U1,3,2
