referrer,views_total,views_unique
Google,18,11
Bing,16,1
cn.bing.com,14,4
github.com,4,4
yandex.ru,2,1
qualcomm.com,1,1
chatgpt.com,1,1
right.com.cn,1,1
gitee.com,1,1
