referrer,views_total,views_unique
Google,231,54
github.com,165,17
statics.teams.cdn.office.net,17,6
Bing,10,8
DuckDuckGo,10,2
cn.bing.com,8,4
zotero.org,4,1
confluence.qualcomm.com,3,1
Baidu,1,1
mobiletips.in,1,1
