referrer,views_total,views_unique
Google,145,57
github.com,101,10
statics.teams.cdn.office.net,45,10
confluence.qualcomm.com,11,4
Bing,5,4
app.aihub.qualcomm.com,3,1
cn.bing.com,2,2
copilot.microsoft.com,1,1
DuckDuckGo,1,1
Baidu,1,1
