time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-10-22 00:00:00+00:00,,,1,1
2024-10-23 00:00:00+00:00,,,11,3
2024-10-25 00:00:00+00:00,1.0,1.0,3,3
2024-10-27 00:00:00+00:00,,,4,2
2024-10-28 00:00:00+00:00,,,6,3
2024-10-29 00:00:00+00:00,,,2,2
2024-10-30 00:00:00+00:00,,,2,2
2024-10-31 00:00:00+00:00,,,3,3
2024-11-03 00:00:00+00:00,,,1,1
2024-11-04 00:00:00+00:00,,,15,1
