url_path,views_total,views_unique
/quic/qidk,236,145
/quic/qidk/tree/master/Solutions,95,42
/quic/qidk/tree/master,92,54
/quic/qidk/tree/master/Tools/snpe_qnn_docker,70,27
/quic/qidk/issues,69,16
/quic/qidk/blob/master/Model-Enablement/Model-Accuracy-Mixed-Precision/Accuracy_Analyzer_YoloV8.ipynb,68,42
/quic/qidk/tree/master/Examples,59,42
/quic/qidk/blob/master/Examples/QNN-Model-Example-SESR/README.md,58,37
/quic/qidk/issues/33,55,34
/quic/qidk/tree/master/Solutions/VisionSolution1-ObjectDetection-YoloNas,55,23
