url_path,views_total,views_unique
/quic/qidk,280,152
/quic/qidk/blob/master/Model-Enablement/Model-Accuracy-Mixed-Precision/Accuracy_Analyzer_YoloV8.ipynb,156,51
/quic/qidk/issues,129,16
/quic/qidk/tree/master,97,52
/quic/qidk/tree/master/Solutions,85,51
/quic/qidk/tree/master/Model-Enablement/Model-Accuracy-Mixed-Precision,84,45
/quic/qidk/tree/master/Solutions/NLPSolution3-AutomaticSpeechRecognition-Whisper,83,28
/quic/qidk/issues/33,69,41
/quic/qidk/tree/master/Examples,63,46
/quic/qidk/tree/master/Solutions/VisionSolution1-ObjectDetection-YoloNas,60,18
