url_path,views_total,views_unique
/quic/qidk,387,196
/quic/qidk/tree/master/Solutions,220,78
/quic/qidk/issues,158,36
/quic/qidk/tree/master,147,83
/quic/qidk/tree/master/Solutions/VisionSolution1-ObjectDetection-YoloNas,126,42
/quic/qidk/tree/master/Examples,91,54
/quic/qidk/tree/master/Solutions/VisionSolution1-ObjectDetection-DETR,90,36
/quic/qidk/tree/master/Tools,79,41
/quic/qidk/tree/master/Solutions/VisionSolution1-ObjectDetection,76,27
/quic/qidk/tree/master/Solutions/NLPSolution3-AutomaticSpeechRecognition-Whisper,73,36
