time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-02-18 00:00:00+00:00,3,3,311,59
2025-02-19 00:00:00+00:00,8,5,458,76
2025-02-20 00:00:00+00:00,6,4,319,63
2025-02-21 00:00:00+00:00,2,2,198,58
2025-02-22 00:00:00+00:00,2,2,168,15
2025-02-23 00:00:00+00:00,1,1,38,9
2025-02-24 00:00:00+00:00,5,3,357,75
2025-02-25 00:00:00+00:00,2,2,289,65
2025-02-26 00:00:00+00:00,2,2,270,76
2025-02-27 00:00:00+00:00,2,2,194,59
2025-02-28 00:00:00+00:00,5,3,208,56
2025-03-01 00:00:00+00:00,3,3,44,21
2025-03-02 00:00:00+00:00,2,1,59,16
2025-03-03 00:00:00+00:00,6,5,145,59
