referrer,views_total,views_unique
statics.teams.cdn.office.net,80,10
Google,51,14
Bing,8,4
docs.kernel.org,6,4
m365.cloud.microsoft,3,1
github.com,2,1
jira-dc.qualcomm.com,2,1
