url_path,views_total,views_unique
/quic/software-kit-for-qualcomm-cloud-ai-100,43,23
/quic/software-kit-for-qualcomm-cloud-ai-100/tree/main/utils,3,3
/quic/software-kit-for-qualcomm-cloud-ai-100/issues,3,2
/quic/software-kit-for-qualcomm-cloud-ai-100/tree/main/lib,3,2
/quic/software-kit-for-qualcomm-cloud-ai-100/blob/main/utils/qaic-runner/QAicRunnerMain.cpp,2,2
/quic/software-kit-for-qualcomm-cloud-ai-100/pulls,2,2
/quic/software-kit-for-qualcomm-cloud-ai-100/tree/main/test,2,2
/quic/software-kit-for-qualcomm-cloud-ai-100/tree/main/utils/qaic-runner,2,2
/quic/software-kit-for-qualcomm-cloud-ai-100/tree/main,2,1
/quic/software-kit-for-qualcomm-cloud-ai-100/blob/main/bootstrap.sh,1,1
