referrer,views_total,views_unique
Google,150,51
blog.csdn.net,89,6
statics.teams.cdn.office.net,72,21
link.csdn.net,26,5
github.com,22,9
Bing,21,9
jira-dc4.qualcomm.com,6,1
cn.bing.com,5,3
confluence.qualcomm.com,5,2
aidevhome.com,2,2
