referrer,views_total,views_unique
github.com,617,37
Google,232,64
statics.teams.cdn.office.net,215,47
Bing,51,5
quic.github.io,19,11
qualcomm.com,10,3
jira-dc.qualcomm.com,9,6
linkedin.com,7,4
confluence.qualcomm.com,3,3
s172-30-154-5p8888.lab-aws-production.deeplearning.ai,1,1
