referrer,views_total,views_unique
github.com,600,30
statics.teams.cdn.office.net,492,92
Google,355,67
jira-dc.qualcomm.com,74,29
Bing,62,21
confluence.qualcomm.com,52,19
quic.github.io,22,6
qualcomm.com,19,3
github.qualcomm.com,11,1
cn.bing.com,6,2
