referrer,views_total,views_unique
github.com,992,52
Google,469,67
statics.teams.cdn.office.net,398,56
quic.github.io,56,9
Bing,41,5
qualcom-qpc-models.s3-website-us-east-1.amazonaws.com,16,1
qualcomm.com,12,4
jira-dc.qualcomm.com,11,7
com.linkedin.android,8,1
linkedin.com,4,4
