referrer,views_total,views_unique
github.com,513,35
Google,244,66
statics.teams.cdn.office.net,217,48
Bing,57,6
quic.github.io,17,9
qualcomm.com,13,5
jira-dc.qualcomm.com,9,6
linkedin.com,7,3
confluence.qualcomm.com,2,2
usc-powerpoint.officeapps.live.com,1,1
