referrer,views_total,views_unique
github.com,410,44
statics.teams.cdn.office.net,311,69
Google,149,53
jira-dc.qualcomm.com,38,9
Bing,36,13
quic.github.io,17,10
search.brave.com,12,5
confluence.qualcomm.com,8,5
chatgpt.com,8,3
github.qualcomm.com,6,5
