referrer,views_total,views_unique
github.com,321,46
statics.teams.cdn.office.net,193,44
Google,142,56
Bing,88,8
quic.github.io,35,16
jira-dc.qualcomm.com,17,6
qualcomm.com,16,8
github.qualcomm.com,9,5
linkedin.com,9,4
docs.qualcomm.com,7,2
