time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-10-29 00:00:00+00:00,40,12,308,51
2024-10-30 00:00:00+00:00,45,13,435,56
2024-10-31 00:00:00+00:00,37,9,140,35
2024-11-01 00:00:00+00:00,9,6,137,27
2024-11-02 00:00:00+00:00,11,6,22,5
2024-11-03 00:00:00+00:00,7,4,32,13
2024-11-04 00:00:00+00:00,87,14,404,53
2024-11-05 00:00:00+00:00,102,14,690,77
2024-11-06 00:00:00+00:00,33,16,472,75
2024-11-07 00:00:00+00:00,51,8,388,59
2024-11-08 00:00:00+00:00,16,8,43,20
2024-11-09 00:00:00+00:00,8,7,42,13
2024-11-10 00:00:00+00:00,11,6,93,19
2024-11-11 00:00:00+00:00,74,18,521,58
