time_iso8601,stars_cumulative
2020-10-30 00:00:00+00:00,309
2020-11-02 00:00:00+00:00,311
2020-11-04 00:00:00+00:00,312
2020-11-05 00:00:00+00:00,318
2020-11-11 00:00:00+00:00,321
2020-11-12 00:00:00+00:00,323
2020-11-13 00:00:00+00:00,325
2020-11-17 00:00:00+00:00,327
2020-11-18 00:00:00+00:00,328
2020-11-21 00:00:00+00:00,329
2020-11-24 00:00:00+00:00,331
2020-11-25 00:00:00+00:00,333
2020-11-26 00:00:00+00:00,335
2020-11-30 00:00:00+00:00,336
2020-12-02 00:00:00+00:00,339
2020-12-03 00:00:00+00:00,341
2020-12-04 00:00:00+00:00,343
2020-12-06 00:00:00+00:00,345
2020-12-07 00:00:00+00:00,348
2020-12-08 00:00:00+00:00,350
2020-12-09 00:00:00+00:00,351
2020-12-10 00:00:00+00:00,355
2020-12-11 00:00:00+00:00,357
2020-12-12 00:00:00+00:00,358
2020-12-14 00:00:00+00:00,359
2020-12-15 00:00:00+00:00,360
2020-12-17 00:00:00+00:00,362
2020-12-18 00:00:00+00:00,369
2020-12-21 00:00:00+00:00,372
2020-12-23 00:00:00+00:00,376
2021-01-03 00:00:00+00:00,377
2021-01-06 00:00:00+00:00,380
2021-01-07 00:00:00+00:00,381
2021-01-11 00:00:00+00:00,383
2021-01-16 00:00:00+00:00,384
2021-01-19 00:00:00+00:00,385
2021-01-21 00:00:00+00:00,387
2021-01-23 00:00:00+00:00,389
2021-01-24 00:00:00+00:00,390
2021-01-25 00:00:00+00:00,391
2021-01-28 00:00:00+00:00,392
2021-01-29 00:00:00+00:00,393
2021-01-30 00:00:00+00:00,394
2021-01-31 00:00:00+00:00,396
2021-02-01 00:00:00+00:00,399
2021-02-03 00:00:00+00:00,400
2021-02-04 00:00:00+00:00,401
2021-02-05 00:00:00+00:00,403
2021-02-06 00:00:00+00:00,404
2021-02-07 00:00:00+00:00,405
2021-02-09 00:00:00+00:00,406
2021-02-12 00:00:00+00:00,407
2021-02-13 00:00:00+00:00,409
2021-02-15 00:00:00+00:00,410
2021-02-24 00:00:00+00:00,412
2021-02-25 00:00:00+00:00,414
2021-03-03 00:00:00+00:00,415
2021-03-04 00:00:00+00:00,416
2021-03-06 00:00:00+00:00,417
2021-03-09 00:00:00+00:00,418
2021-03-10 00:00:00+00:00,420
2021-03-12 00:00:00+00:00,421
2021-03-15 00:00:00+00:00,422
2021-03-18 00:00:00+00:00,424
2021-03-22 00:00:00+00:00,429
2021-03-23 00:00:00+00:00,431
2021-03-25 00:00:00+00:00,433
2021-03-28 00:00:00+00:00,434
2021-03-29 00:00:00+00:00,435
2021-03-31 00:00:00+00:00,436
2021-04-05 00:00:00+00:00,437
2021-04-06 00:00:00+00:00,438
2021-04-07 00:00:00+00:00,439
2021-04-08 00:00:00+00:00,440
2021-04-09 00:00:00+00:00,442
2021-04-12 00:00:00+00:00,443
2021-04-14 00:00:00+00:00,444
2021-04-15 00:00:00+00:00,445
2021-04-16 00:00:00+00:00,446
2021-04-17 00:00:00+00:00,447
2021-04-18 00:00:00+00:00,448
2021-04-19 00:00:00+00:00,449
2021-04-20 00:00:00+00:00,451
2021-04-21 00:00:00+00:00,457
2021-04-22 00:00:00+00:00,458
2021-04-23 00:00:00+00:00,459
2021-04-28 00:00:00+00:00,461
2021-04-30 00:00:00+00:00,462
2021-05-04 00:00:00+00:00,463
2021-05-06 00:00:00+00:00,465
2021-05-07 00:00:00+00:00,466
2021-05-08 00:00:00+00:00,467
2021-05-11 00:00:00+00:00,470
2021-05-12 00:00:00+00:00,472
2021-05-14 00:00:00+00:00,473
2021-05-15 00:00:00+00:00,475
2021-05-16 00:00:00+00:00,476
2021-05-17 00:00:00+00:00,478
2021-05-19 00:00:00+00:00,479
2021-05-20 00:00:00+00:00,482
2021-05-21 00:00:00+00:00,483
2021-05-22 00:00:00+00:00,484
2021-05-25 00:00:00+00:00,485
2021-05-26 00:00:00+00:00,488
2021-05-27 00:00:00+00:00,489
2021-05-30 00:00:00+00:00,490
2021-05-31 00:00:00+00:00,491
2021-06-01 00:00:00+00:00,492
2021-06-02 00:00:00+00:00,494
2021-06-03 00:00:00+00:00,496
2021-06-08 00:00:00+00:00,500
2021-06-10 00:00:00+00:00,501
2021-06-16 00:00:00+00:00,502
2021-06-17 00:00:00+00:00,503
2021-06-18 00:00:00+00:00,504
2021-06-19 00:00:00+00:00,505
2021-06-21 00:00:00+00:00,507
2021-06-22 00:00:00+00:00,510
2021-06-23 00:00:00+00:00,512
2021-06-25 00:00:00+00:00,513
2021-06-29 00:00:00+00:00,514
2021-06-30 00:00:00+00:00,518
2021-07-01 00:00:00+00:00,525
2021-07-05 00:00:00+00:00,527
2021-07-06 00:00:00+00:00,529
2021-07-07 00:00:00+00:00,530
2021-07-09 00:00:00+00:00,531
2021-07-10 00:00:00+00:00,533
2021-07-11 00:00:00+00:00,534
2021-07-13 00:00:00+00:00,535
2021-07-15 00:00:00+00:00,536
2021-07-19 00:00:00+00:00,538
2021-07-22 00:00:00+00:00,539
2021-07-23 00:00:00+00:00,540
2021-07-24 00:00:00+00:00,541
2021-07-25 00:00:00+00:00,542
2021-07-26 00:00:00+00:00,543
2021-07-27 00:00:00+00:00,544
2021-07-29 00:00:00+00:00,546
2021-08-02 00:00:00+00:00,547
2021-08-03 00:00:00+00:00,548
2021-08-04 00:00:00+00:00,549
2021-08-05 00:00:00+00:00,550
2021-08-06 00:00:00+00:00,553
2021-08-11 00:00:00+00:00,554
2021-08-12 00:00:00+00:00,556
2021-08-13 00:00:00+00:00,557
2021-08-14 00:00:00+00:00,558
2021-08-16 00:00:00+00:00,559
2021-08-17 00:00:00+00:00,560
2021-08-18 00:00:00+00:00,563
2021-08-19 00:00:00+00:00,564
2021-08-23 00:00:00+00:00,566
2021-08-24 00:00:00+00:00,569
2021-08-25 00:00:00+00:00,571
2021-08-26 00:00:00+00:00,573
2021-08-29 00:00:00+00:00,574
2021-08-30 00:00:00+00:00,575
2021-08-31 00:00:00+00:00,576
2021-09-01 00:00:00+00:00,579
2021-09-03 00:00:00+00:00,580
2021-09-04 00:00:00+00:00,581
2021-09-05 00:00:00+00:00,582
2021-09-06 00:00:00+00:00,583
2021-09-07 00:00:00+00:00,584
2021-09-08 00:00:00+00:00,593
2021-09-09 00:00:00+00:00,594
2021-09-10 00:00:00+00:00,595
2021-09-11 00:00:00+00:00,597
2021-09-12 00:00:00+00:00,599
2021-09-13 00:00:00+00:00,602
2021-09-15 00:00:00+00:00,608
2021-09-16 00:00:00+00:00,609
2021-09-17 00:00:00+00:00,611
2021-09-18 00:00:00+00:00,612
2021-09-19 00:00:00+00:00,613
2021-09-20 00:00:00+00:00,615
2021-09-21 00:00:00+00:00,616
2021-09-22 00:00:00+00:00,628
2021-09-23 00:00:00+00:00,632
2021-09-24 00:00:00+00:00,635
2021-09-25 00:00:00+00:00,636
2021-09-26 00:00:00+00:00,639
2021-09-27 00:00:00+00:00,643
2021-09-28 00:00:00+00:00,645
2021-09-29 00:00:00+00:00,646
2021-09-30 00:00:00+00:00,648
2021-10-01 00:00:00+00:00,650
2021-10-02 00:00:00+00:00,651
2021-10-04 00:00:00+00:00,654
2021-10-05 00:00:00+00:00,657
2021-10-06 00:00:00+00:00,658
2021-10-07 00:00:00+00:00,660
2021-10-08 00:00:00+00:00,663
2021-10-09 00:00:00+00:00,666
2021-10-12 00:00:00+00:00,667
2021-10-15 00:00:00+00:00,669
2021-10-18 00:00:00+00:00,672
2021-10-19 00:00:00+00:00,674
2021-10-21 00:00:00+00:00,675
2021-10-22 00:00:00+00:00,676
2021-10-25 00:00:00+00:00,680
2021-10-26 00:00:00+00:00,681
2021-10-28 00:00:00+00:00,682
2021-10-29 00:00:00+00:00,687
2021-11-02 00:00:00+00:00,689
2021-11-03 00:00:00+00:00,691
2021-11-04 00:00:00+00:00,692
2021-11-05 00:00:00+00:00,693
2021-11-09 00:00:00+00:00,694
2021-11-10 00:00:00+00:00,698
2021-11-11 00:00:00+00:00,699
2021-11-12 00:00:00+00:00,700
2021-11-13 00:00:00+00:00,701
2021-11-16 00:00:00+00:00,702
2021-11-17 00:00:00+00:00,705
2021-11-18 00:00:00+00:00,706
2021-11-21 00:00:00+00:00,708
2021-11-23 00:00:00+00:00,709
2021-11-24 00:00:00+00:00,711
2021-11-25 00:00:00+00:00,712
2021-11-30 00:00:00+00:00,714
2021-12-01 00:00:00+00:00,715
2021-12-02 00:00:00+00:00,716
2021-12-04 00:00:00+00:00,717
2021-12-07 00:00:00+00:00,719
2021-12-08 00:00:00+00:00,720
2021-12-09 00:00:00+00:00,726
2021-12-10 00:00:00+00:00,727
2021-12-11 00:00:00+00:00,728
2021-12-12 00:00:00+00:00,729
2021-12-13 00:00:00+00:00,730
2021-12-14 00:00:00+00:00,733
2021-12-15 00:00:00+00:00,738
2021-12-16 00:00:00+00:00,740
2021-12-17 00:00:00+00:00,741
2021-12-20 00:00:00+00:00,742
2021-12-21 00:00:00+00:00,744
2021-12-22 00:00:00+00:00,749
2021-12-23 00:00:00+00:00,753
2021-12-24 00:00:00+00:00,757
2021-12-25 00:00:00+00:00,758
2021-12-26 00:00:00+00:00,759
2021-12-27 00:00:00+00:00,760
2021-12-28 00:00:00+00:00,762
2021-12-29 00:00:00+00:00,763
2021-12-30 00:00:00+00:00,764
2021-12-31 00:00:00+00:00,766
2022-01-04 00:00:00+00:00,768
2022-01-05 00:00:00+00:00,770
2022-01-06 00:00:00+00:00,774
2022-01-07 00:00:00+00:00,776
2022-01-08 00:00:00+00:00,777
2022-01-09 00:00:00+00:00,778
2022-01-10 00:00:00+00:00,779
2022-01-11 00:00:00+00:00,781
2022-01-12 00:00:00+00:00,784
2022-01-13 00:00:00+00:00,785
2022-01-17 00:00:00+00:00,789
2022-01-19 00:00:00+00:00,793
2022-01-22 00:00:00+00:00,794
2022-01-23 00:00:00+00:00,795
2022-01-24 00:00:00+00:00,798
2022-01-25 00:00:00+00:00,800
2022-01-26 00:00:00+00:00,801
2022-01-28 00:00:00+00:00,803
2022-01-31 00:00:00+00:00,804
2022-02-04 00:00:00+00:00,806
2022-02-08 00:00:00+00:00,808
2022-02-11 00:00:00+00:00,810
2022-02-15 00:00:00+00:00,812
2022-02-16 00:00:00+00:00,814
2022-02-17 00:00:00+00:00,815
2022-02-18 00:00:00+00:00,816
2022-02-20 00:00:00+00:00,818
2022-02-21 00:00:00+00:00,819
2022-02-23 00:00:00+00:00,820
2022-02-24 00:00:00+00:00,821
2022-02-25 00:00:00+00:00,822
2022-02-28 00:00:00+00:00,824
2022-03-02 00:00:00+00:00,827
2022-03-03 00:00:00+00:00,833
2022-03-04 00:00:00+00:00,841
2022-03-05 00:00:00+00:00,845
2022-03-06 00:00:00+00:00,849
2022-03-07 00:00:00+00:00,852
2022-03-08 00:00:00+00:00,859
2022-03-09 00:00:00+00:00,862
2022-03-10 00:00:00+00:00,863
2022-03-11 00:00:00+00:00,865
2022-03-17 00:00:00+00:00,866
2022-03-18 00:00:00+00:00,867
2022-03-20 00:00:00+00:00,868
2022-03-21 00:00:00+00:00,872
2022-03-22 00:00:00+00:00,877
2022-03-23 00:00:00+00:00,881
2022-03-24 00:00:00+00:00,884
2022-03-25 00:00:00+00:00,886
2022-03-27 00:00:00+00:00,888
2022-03-28 00:00:00+00:00,892
2022-03-29 00:00:00+00:00,895
2022-03-30 00:00:00+00:00,896
2022-03-31 00:00:00+00:00,898
2022-04-01 00:00:00+00:00,900
2022-04-02 00:00:00+00:00,903
2022-04-05 00:00:00+00:00,904
2022-04-06 00:00:00+00:00,909
2022-04-07 00:00:00+00:00,910
2022-04-11 00:00:00+00:00,911
2022-04-12 00:00:00+00:00,914
2022-04-13 00:00:00+00:00,916
2022-04-15 00:00:00+00:00,918
2022-04-17 00:00:00+00:00,919
2022-04-18 00:00:00+00:00,921
2022-04-19 00:00:00+00:00,924
2022-04-20 00:00:00+00:00,928
2022-04-21 00:00:00+00:00,929
2022-04-22 00:00:00+00:00,930
2022-04-23 00:00:00+00:00,931
2022-04-24 00:00:00+00:00,932
2022-04-26 00:00:00+00:00,935
2022-04-27 00:00:00+00:00,936
2022-04-29 00:00:00+00:00,937
2022-04-30 00:00:00+00:00,938
2022-05-01 00:00:00+00:00,939
2022-05-03 00:00:00+00:00,941
2022-05-04 00:00:00+00:00,942
2022-05-05 00:00:00+00:00,944
2022-05-06 00:00:00+00:00,945
2022-05-07 00:00:00+00:00,947
2022-05-10 00:00:00+00:00,948
2022-05-11 00:00:00+00:00,950
2022-05-16 00:00:00+00:00,951
2022-05-17 00:00:00+00:00,954
2022-05-18 00:00:00+00:00,961
2022-05-20 00:00:00+00:00,963
2022-05-22 00:00:00+00:00,964
2022-05-23 00:00:00+00:00,965
2022-05-24 00:00:00+00:00,967
2022-05-25 00:00:00+00:00,973
2022-05-26 00:00:00+00:00,975
2022-05-27 00:00:00+00:00,977
2022-05-28 00:00:00+00:00,979
2022-05-30 00:00:00+00:00,980
2022-05-31 00:00:00+00:00,981
2022-06-02 00:00:00+00:00,984
2022-06-03 00:00:00+00:00,985
2022-06-04 00:00:00+00:00,987
2022-06-06 00:00:00+00:00,991
2022-06-07 00:00:00+00:00,993
2022-06-08 00:00:00+00:00,995
2022-06-10 00:00:00+00:00,999
2022-06-11 00:00:00+00:00,1000
2022-06-12 00:00:00+00:00,1002
2022-06-13 00:00:00+00:00,1006
2022-06-14 00:00:00+00:00,1007
2022-06-16 00:00:00+00:00,1011
2022-06-17 00:00:00+00:00,1014
2022-06-18 00:00:00+00:00,1015
2022-06-19 00:00:00+00:00,1016
2022-06-20 00:00:00+00:00,1018
2022-06-21 00:00:00+00:00,1021
2022-06-22 00:00:00+00:00,1025
2022-06-23 00:00:00+00:00,1030
2022-06-24 00:00:00+00:00,1033
2022-06-25 00:00:00+00:00,1034
2022-06-26 00:00:00+00:00,1035
2022-06-27 00:00:00+00:00,1036
2022-06-30 00:00:00+00:00,1040
2022-07-02 00:00:00+00:00,1041
2022-07-03 00:00:00+00:00,1042
2022-07-04 00:00:00+00:00,1045
2022-07-06 00:00:00+00:00,1046
2022-07-07 00:00:00+00:00,1048
2022-07-08 00:00:00+00:00,1050
2022-07-09 00:00:00+00:00,1051
2022-07-11 00:00:00+00:00,1052
2022-07-12 00:00:00+00:00,1055
2022-07-14 00:00:00+00:00,1059
2022-07-16 00:00:00+00:00,1060
2022-07-19 00:00:00+00:00,1061
2022-07-20 00:00:00+00:00,1062
2022-07-22 00:00:00+00:00,1063
2022-07-23 00:00:00+00:00,1064
2022-07-24 00:00:00+00:00,1065
2022-07-25 00:00:00+00:00,1066
2022-07-27 00:00:00+00:00,1067
2022-07-29 00:00:00+00:00,1068
2022-08-01 00:00:00+00:00,1070
2022-08-02 00:00:00+00:00,1077
2022-08-03 00:00:00+00:00,1078
2022-08-04 00:00:00+00:00,1079
2022-08-05 00:00:00+00:00,1080
2022-08-06 00:00:00+00:00,1081
2022-08-08 00:00:00+00:00,1084
2022-08-09 00:00:00+00:00,1085
2022-08-10 00:00:00+00:00,1086
2022-08-11 00:00:00+00:00,1087
2022-08-12 00:00:00+00:00,1089
2022-08-14 00:00:00+00:00,1090
2022-08-16 00:00:00+00:00,1091
2022-08-17 00:00:00+00:00,1093
2022-08-18 00:00:00+00:00,1095
2022-08-19 00:00:00+00:00,1096
2022-08-23 00:00:00+00:00,1099
2022-08-24 00:00:00+00:00,1103
2022-08-25 00:00:00+00:00,1104
2022-08-26 00:00:00+00:00,1106
2022-08-29 00:00:00+00:00,1108
2022-08-30 00:00:00+00:00,1111
2022-09-03 00:00:00+00:00,1113
2022-09-05 00:00:00+00:00,1115
2022-09-06 00:00:00+00:00,1116
2022-09-07 00:00:00+00:00,1119
2022-09-08 00:00:00+00:00,1120
2022-09-09 00:00:00+00:00,1122
2022-09-13 00:00:00+00:00,1123
2022-09-14 00:00:00+00:00,1124
2022-09-15 00:00:00+00:00,1126
2022-09-16 00:00:00+00:00,1129
2022-09-18 00:00:00+00:00,1130
2022-09-19 00:00:00+00:00,1131
2022-09-20 00:00:00+00:00,1133
2022-09-21 00:00:00+00:00,1136
2022-09-22 00:00:00+00:00,1138
2022-09-23 00:00:00+00:00,1139
2022-09-24 00:00:00+00:00,1141
2022-09-26 00:00:00+00:00,1144
2022-09-27 00:00:00+00:00,1146
2022-09-28 00:00:00+00:00,1148
2022-09-29 00:00:00+00:00,1150
2022-09-30 00:00:00+00:00,1155
2022-10-06 00:00:00+00:00,1156
2022-10-07 00:00:00+00:00,1157
2022-10-09 00:00:00+00:00,1158
2022-10-10 00:00:00+00:00,1161
2022-10-11 00:00:00+00:00,1163
2022-10-12 00:00:00+00:00,1164
2022-10-14 00:00:00+00:00,1165
2022-10-16 00:00:00+00:00,1166
2022-10-17 00:00:00+00:00,1169
2022-10-19 00:00:00+00:00,1170
2022-10-22 00:00:00+00:00,1171
2022-10-23 00:00:00+00:00,1172
2022-10-24 00:00:00+00:00,1176
2022-10-25 00:00:00+00:00,1177
2022-10-26 00:00:00+00:00,1179
2022-10-28 00:00:00+00:00,1180
2022-10-31 00:00:00+00:00,1182
2022-11-01 00:00:00+00:00,1183
2022-11-03 00:00:00+00:00,1188
2022-11-05 00:00:00+00:00,1189
2022-11-07 00:00:00+00:00,1190
2022-11-08 00:00:00+00:00,1191
2022-11-10 00:00:00+00:00,1195
2022-11-11 00:00:00+00:00,1198
2022-11-12 00:00:00+00:00,1200
2022-11-14 00:00:00+00:00,1201
2022-11-15 00:00:00+00:00,1203
2022-11-16 00:00:00+00:00,1204
2022-11-17 00:00:00+00:00,1205
2022-11-18 00:00:00+00:00,1207
2022-11-21 00:00:00+00:00,1208
2022-11-22 00:00:00+00:00,1211
2022-11-23 00:00:00+00:00,1212
2022-11-24 00:00:00+00:00,1213
2022-11-26 00:00:00+00:00,1214
2022-11-28 00:00:00+00:00,1216
2022-11-29 00:00:00+00:00,1217
2022-11-30 00:00:00+00:00,1218
2022-12-01 00:00:00+00:00,1219
2022-12-02 00:00:00+00:00,1221
2022-12-04 00:00:00+00:00,1222
2022-12-06 00:00:00+00:00,1226
2022-12-09 00:00:00+00:00,1227
2022-12-11 00:00:00+00:00,1228
2022-12-12 00:00:00+00:00,1229
2022-12-13 00:00:00+00:00,1231
2022-12-14 00:00:00+00:00,1234
2022-12-15 00:00:00+00:00,1236
2022-12-16 00:00:00+00:00,1237
2022-12-17 00:00:00+00:00,1238
2022-12-19 00:00:00+00:00,1240
2022-12-20 00:00:00+00:00,1242
2022-12-22 00:00:00+00:00,1245
2022-12-23 00:00:00+00:00,1246
2022-12-26 00:00:00+00:00,1247
2022-12-28 00:00:00+00:00,1250
2022-12-31 00:00:00+00:00,1251
2023-01-01 00:00:00+00:00,1254
2023-01-02 00:00:00+00:00,1256
2023-01-03 00:00:00+00:00,1257
2023-01-05 00:00:00+00:00,1258
2023-01-06 00:00:00+00:00,1260
2023-01-09 00:00:00+00:00,1261
2023-01-16 00:00:00+00:00,1262
2023-01-17 00:00:00+00:00,1263
2023-01-18 00:00:00+00:00,1266
2023-01-20 00:00:00+00:00,1268
2023-01-22 00:00:00+00:00,1272
2023-01-24 00:00:00+00:00,1274
2023-01-27 00:00:00+00:00,1275
2023-01-30 00:00:00+00:00,1278
2023-02-01 00:00:00+00:00,1279
2023-02-06 00:00:00+00:00,1281
2023-02-07 00:00:00+00:00,1283
2023-02-08 00:00:00+00:00,1284
2023-02-10 00:00:00+00:00,1286
2023-02-13 00:00:00+00:00,1288
2023-02-14 00:00:00+00:00,1291
2023-02-16 00:00:00+00:00,1292
2023-02-18 00:00:00+00:00,1294
2023-02-19 00:00:00+00:00,1297
2023-02-21 00:00:00+00:00,1302
2023-02-22 00:00:00+00:00,1304
2023-02-23 00:00:00+00:00,1307
2023-02-24 00:00:00+00:00,1311
2023-02-25 00:00:00+00:00,1312
2023-02-26 00:00:00+00:00,1314
2023-02-27 00:00:00+00:00,1318
2023-02-28 00:00:00+00:00,1323
2023-03-01 00:00:00+00:00,1329
2023-03-03 00:00:00+00:00,1331
2023-03-06 00:00:00+00:00,1333
2023-03-07 00:00:00+00:00,1335
2023-03-08 00:00:00+00:00,1336
2023-03-09 00:00:00+00:00,1339
2023-03-10 00:00:00+00:00,1345
2023-03-13 00:00:00+00:00,1348
2023-03-15 00:00:00+00:00,1350
2023-03-16 00:00:00+00:00,1353
2023-03-18 00:00:00+00:00,1355
2023-03-23 00:00:00+00:00,1358
2023-03-24 00:00:00+00:00,1362
2023-03-27 00:00:00+00:00,1363
2023-03-28 00:00:00+00:00,1365
2023-03-29 00:00:00+00:00,1367
2023-03-30 00:00:00+00:00,1369
2023-03-31 00:00:00+00:00,1371
2023-04-02 00:00:00+00:00,1374
2023-04-03 00:00:00+00:00,1378
2023-04-06 00:00:00+00:00,1380
2023-04-07 00:00:00+00:00,1384
2023-04-09 00:00:00+00:00,1386
2023-04-10 00:00:00+00:00,1388
2023-04-11 00:00:00+00:00,1389
2023-04-14 00:00:00+00:00,1391
2023-04-17 00:00:00+00:00,1394
2023-04-18 00:00:00+00:00,1399
2023-04-19 00:00:00+00:00,1401
2023-04-20 00:00:00+00:00,1407
2023-04-21 00:00:00+00:00,1408
2023-04-24 00:00:00+00:00,1412
2023-04-26 00:00:00+00:00,1413
2023-04-28 00:00:00+00:00,1415
2023-04-29 00:00:00+00:00,1416
2023-05-01 00:00:00+00:00,1417
2023-05-02 00:00:00+00:00,1418
2023-05-03 00:00:00+00:00,1419
2023-05-04 00:00:00+00:00,1420
2023-05-06 00:00:00+00:00,1422
2023-05-07 00:00:00+00:00,1423
2023-05-08 00:00:00+00:00,1425
2023-05-09 00:00:00+00:00,1427
2023-05-10 00:00:00+00:00,1428
2023-05-11 00:00:00+00:00,1430
2023-05-15 00:00:00+00:00,1434
2023-05-17 00:00:00+00:00,1437
2023-05-18 00:00:00+00:00,1440
2023-05-19 00:00:00+00:00,1441
2023-05-22 00:00:00+00:00,1447
2023-05-23 00:00:00+00:00,1448
2023-05-25 00:00:00+00:00,1451
2023-05-27 00:00:00+00:00,1452
2023-05-29 00:00:00+00:00,1453
2023-05-30 00:00:00+00:00,1454
2023-05-31 00:00:00+00:00,1456
2023-06-01 00:00:00+00:00,1457
2023-06-05 00:00:00+00:00,1458
2023-06-06 00:00:00+00:00,1459
2023-06-07 00:00:00+00:00,1461
2023-06-09 00:00:00+00:00,1463
2023-06-11 00:00:00+00:00,1464
2023-06-12 00:00:00+00:00,1465
2023-06-13 00:00:00+00:00,1468
2023-06-14 00:00:00+00:00,1471
2023-06-15 00:00:00+00:00,1472
2023-06-16 00:00:00+00:00,1474
2023-06-17 00:00:00+00:00,1476
2023-06-19 00:00:00+00:00,1478
2023-06-21 00:00:00+00:00,1480
2023-06-22 00:00:00+00:00,1481
2023-06-23 00:00:00+00:00,1483
2023-06-24 00:00:00+00:00,1484
2023-06-26 00:00:00+00:00,1488
2023-06-27 00:00:00+00:00,1489
2023-06-28 00:00:00+00:00,1492
2023-06-29 00:00:00+00:00,1493
2023-06-30 00:00:00+00:00,1496
2023-07-02 00:00:00+00:00,1498
2023-07-03 00:00:00+00:00,1500
2023-07-05 00:00:00+00:00,1503
2023-07-06 00:00:00+00:00,1504
2023-07-07 00:00:00+00:00,1506
2023-07-10 00:00:00+00:00,1507
2023-07-11 00:00:00+00:00,1508
2023-07-12 00:00:00+00:00,1509
2023-07-13 00:00:00+00:00,1511
2023-07-14 00:00:00+00:00,1513
2023-07-15 00:00:00+00:00,1515
2023-07-16 00:00:00+00:00,1516
2023-07-17 00:00:00+00:00,1519
2023-07-19 00:00:00+00:00,1521
2023-07-20 00:00:00+00:00,1522
2023-07-21 00:00:00+00:00,1523
2023-07-23 00:00:00+00:00,1525
2023-07-24 00:00:00+00:00,1526
2023-07-25 00:00:00+00:00,1528
2023-07-26 00:00:00+00:00,1532
2023-07-28 00:00:00+00:00,1535
2023-07-29 00:00:00+00:00,1536
2023-07-30 00:00:00+00:00,1537
2023-07-31 00:00:00+00:00,1541
2023-08-01 00:00:00+00:00,1543
2023-08-02 00:00:00+00:00,1544
