referrer,views_total,views_unique
github.com,150,20
confluence.qualcomm.com,8,2
Google,5,5
note.youdao.com,3,1
link.zhihu.com,2,2
statics.teams.cdn.office.net,2,2
cn.bing.com,1,1
github.qualcomm.com,1,1
jira.ajdc.sony.co.jp,1,1
