url_path,views_total,views_unique
/quic/crash-plugins,28,10
/quic/crash-plugins/commits/main,16,2
/quic/crash-plugins/pull/2,7,2
/quic/crash-plugins/pulls,3,2
/quic/crash-plugins/blob/main/binder/binder.cpp,2,2
/quic/crash-plugins/commit/ccffede04a6ec1d2c121dfae20d4e50ea79912e4,2,2
/quic/crash-plugins/tree/main/binder,2,2
/quic/crash-plugins/actions,2,1
/quic/crash-plugins/commit/f5db39353384e22969bc2c3f676958024d9195fa,2,1
/quic/crash-plugins/pull/2/commits/b515245e769d36acafb098d5b77adc5ac76f7af7,2,1
