time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-09-21 00:00:00+00:00,70,6,536,57
2024-09-22 00:00:00+00:00,63,4,290,46
2024-09-23 00:00:00+00:00,83,18,1632,227
2024-09-24 00:00:00+00:00,90,18,1667,208
2024-09-25 00:00:00+00:00,66,13,1314,188
2024-09-26 00:00:00+00:00,92,17,825,199
2024-09-27 00:00:00+00:00,71,6,692,157
2024-09-28 00:00:00+00:00,70,5,193,51
2024-09-29 00:00:00+00:00,84,9,251,71
2024-09-30 00:00:00+00:00,73,5,598,159
2024-10-01 00:00:00+00:00,75,9,359,101
2024-10-02 00:00:00+00:00,65,9,438,115
2024-10-03 00:00:00+00:00,74,16,526,125
2024-10-04 00:00:00+00:00,120,45,630,125
