time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-05-02 00:00:00+00:00,14,1,,
2025-05-03 00:00:00+00:00,1,1,,
2025-05-04 00:00:00+00:00,1,1,,
2025-05-05 00:00:00+00:00,19,2,,
2025-05-06 00:00:00+00:00,73,3,,
2025-05-07 00:00:00+00:00,20,1,,
2025-05-08 00:00:00+00:00,73,3,2.0,1.0
2025-05-09 00:00:00+00:00,5,3,,
2025-05-10 00:00:00+00:00,46,1,,
2025-05-12 00:00:00+00:00,122,4,,
2025-05-13 00:00:00+00:00,42,4,1.0,1.0
2025-05-14 00:00:00+00:00,6,2,,
2025-05-15 00:00:00+00:00,2,1,,
