url_path,views_total,views_unique
/quic/license-text-normalizer/blob/master/CONTRIBUTING.md,10,1
/quic/license-text-normalizer/blob/master/.gitignore,10,1
/quic/license-text-normalizer/tree/master/.github,7,1
/quic/license-text-normalizer/blame/master/.gitignore,6,1
/quic/license-text-normalizer/tree/master/.github/workflows,5,1
/quic/license-text-normalizer/blame/master/CONTRIBUTING.md,4,1
/quic/license-text-normalizer/blob/master/CODE-OF-CONDUCT.md,3,1
/quic/license-text-normalizer/blob/master/.github/CONTRIBUTING.md,3,1
/quic/license-text-normalizer/blob/master/.github/workflows/python-package.yml,3,1
/quic/license-text-normalizer/blob/master/README.md,3,1
