referrer,views_total,views_unique
statics.teams.cdn.office.net,8,3
confluence.samsungds.net,8,2
bbs.csdn.net,6,1
github.com,4,3
jira-dc.qualcomm.com,4,2
Google,2,2
kor2.samsung.net,1,1
