url_path,views_total,views_unique
/quic/cloud-ai-sdk-pages,17,6
/quic/cloud-ai-sdk-pages/tree/gh-pages,5,4
/quic/cloud-ai-sdk-pages/commits/1.18,3,2
/quic/cloud-ai-sdk-pages/tree/1.18/docs,3,1
/quic/cloud-ai-sdk-pages/commit/848e13fffcc22a56f9a18f1a7552ecaae5490e4e,2,2
/quic/cloud-ai-sdk-pages/forks,2,1
/quic/cloud-ai-sdk-pages/blob/1.18/docs/Getting-Started/Installation/AWS/aws.md,1,1
/quic/cloud-ai-sdk-pages/blob/1.18/docs/Python-API/qaic/qaic.md,1,1
/quic/cloud-ai-sdk-pages/blob/1.18/README.md,1,1
/quic/cloud-ai-sdk-pages/blob/1.18/requirements.txt,1,1
