referrer,views_total,views_unique
Google,591,141
qualcomm.com,52,17
github.com,46,19
cn.bing.com,30,8
Bing,25,14
confluence.qualcomm.com,16,6
github.qualcomm.com,10,3
chatgpt.com,8,3
lore.kernel.org,8,3
search.brave.com,8,1
