referrer,views_total,views_unique
Google,188,96
Bing,57,18
cn.bing.com,33,8
github.com,25,17
qualcomm.com,16,8
DuckDuckGo,15,3
lore.kernel.org,11,3
l.workplace.com,6,2
edgeservices.bing.com,6,1
confluence.qualcomm.com,5,4
