referrer,views_total,views_unique
Google,437,133
github.com,106,17
Bing,83,8
qualcomm.com,63,14
cn.bing.com,17,10
lore.kernel.org,17,5
qualcomm.sharepoint.com,10,2
xdaforums.com,9,4
search.brave.com,6,3
docs.qualcomm.com,5,3
