time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-09-25 00:00:00+00:00,4.0,3.0,332,16
2024-09-26 00:00:00+00:00,3.0,1.0,135,25
2024-09-27 00:00:00+00:00,,,72,18
2024-09-28 00:00:00+00:00,,,33,13
2024-09-29 00:00:00+00:00,,,37,5
2024-09-30 00:00:00+00:00,,,128,24
2024-10-01 00:00:00+00:00,1.0,1.0,138,20
2024-10-02 00:00:00+00:00,2.0,2.0,50,15
2024-10-03 00:00:00+00:00,,,89,19
2024-10-04 00:00:00+00:00,,,109,23
2024-10-05 00:00:00+00:00,1.0,1.0,198,12
2024-10-06 00:00:00+00:00,,,16,7
2024-10-07 00:00:00+00:00,,,86,22
2024-10-08 00:00:00+00:00,1.0,1.0,92,24
