url_path,views_total,views_unique
/quic/sample-apps-for-robotics-platforms,70,60
/quic/sample-apps-for-robotics-platforms/tree/master/RB5/linux_kernel_5_x,47,23
/quic/sample-apps-for-robotics-platforms/tree/master/RB5,39,20
/quic/sample-apps-for-robotics-platforms/tree/master/RB5/linux_kernel_5_x/AI-ML-apps,33,17
/quic/sample-apps-for-robotics-platforms/tree/master/RB5/linux_kernel_5_x/GStreamer-apps/cpp,23,10
/quic/sample-apps-for-robotics-platforms/tree/master/RB5/linux_kernel_5_x/GStreamer-apps/cpp/gst_camera,22,10
/quic/sample-apps-for-robotics-platforms/tree/master/RB5/linux_kernel_4_x,18,6
/quic/sample-apps-for-robotics-platforms/tree/master,16,11
/quic/sample-apps-for-robotics-platforms/tree/master/RB5/linux_kernel_4_x/GStreamer-apps/python,16,4
/quic/sample-apps-for-robotics-platforms/tree/master/RB5/linux_kernel_5_x/AI-ML-apps/AI_Age_Gender_Emotion_Solution,15,5
