url_path,views_total,views_unique
/quic/sample-apps-for-robotics-platforms,91,69
/quic/sample-apps-for-robotics-platforms/tree/master/RB5/linux_kernel_5_x,52,31
/quic/sample-apps-for-robotics-platforms/tree/master/RB5,46,29
/quic/sample-apps-for-robotics-platforms/tree/master/RB5/linux_kernel_5_x/AI-ML-apps,38,19
/quic/sample-apps-for-robotics-platforms/tree/master/RB5/linux_kernel_4_x,33,10
/quic/sample-apps-for-robotics-platforms/tree/master/RB5/linux_kernel_5_x/AI-ML-apps/snpe_detection,27,14
/quic/sample-apps-for-robotics-platforms/tree/master,23,17
/quic/sample-apps-for-robotics-platforms/tree/master/RB5/linux_kernel_5_x/AI-ML-apps/snpe_classification,22,16
/quic/sample-apps-for-robotics-platforms/tree/master/RB5/linux_kernel_5_x/AI-ML-apps/AI_Vision_Solutions,22,10
/quic/sample-apps-for-robotics-platforms/tree/master/RB5/linux_kernel_4_x/AI-ML-apps,22,5
