time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-23 00:00:00+00:00,2,1,347,192
2025-03-24 00:00:00+00:00,20,16,1004,287
2025-03-25 00:00:00+00:00,9,8,878,271
2025-03-26 00:00:00+00:00,8,7,1306,284
2025-03-27 00:00:00+00:00,8,6,1077,319
2025-03-28 00:00:00+00:00,10,8,972,296
2025-03-29 00:00:00+00:00,5,5,544,187
2025-03-30 00:00:00+00:00,4,4,319,176
2025-03-31 00:00:00+00:00,9,9,839,264
2025-04-01 00:00:00+00:00,6,6,1121,346
2025-04-02 00:00:00+00:00,9,9,757,278
2025-04-03 00:00:00+00:00,13,12,660,297
2025-04-04 00:00:00+00:00,5,5,606,240
2025-04-05 00:00:00+00:00,4,4,413,187
