referrer,views_total,views_unique
github.com,52,9
qualcomm.sharepoint.com,50,1
qualcomm.com,39,4
Google,28,8
statics.teams.cdn.office.net,4,1
jira-dc4.qualcomm.com,2,1
docs.qualcomm.com,2,1
