url_path,views_total,views_unique
/quic/sense,41,31
/quic/sense/blob/master/README.md,14,4
/quic/sense/blob/master/sense/display.py,10,3
/quic/sense/issues/191,7,5
/quic/sense/blob/master/sense/backbone_networks/mobilenet.py,7,2
/quic/sense/blob/master/sense/downstream_tasks/fitness_activity_recognition/__init__.py,6,2
/quic/sense/tree/master/sense,6,2
/quic/sense/blob/master/sense/downstream_tasks/action_recognition/__init__.py,5,3
/quic/sense/blob/master/sense/backbone_networks/efficientnet.py,5,2
/quic/sense/tree/master/sense/backbone_networks,5,2
