referrer,views_total,views_unique
docs.qualcomm.com,31,9
statics.teams.cdn.office.net,14,6
github.com,9,4
Bing,9,2
Google,8,2
qualcomm-cdmatech-support.lightning.force.com,6,3
confluence.qualcomm.com,2,2
