url_path,views_total,views_unique
/quic/cbsp-boot-utilities/tree/main/uefi_capsule_generation,59,25
/quic/cbsp-boot-utilities/blob/main/uefi_capsule_generation/FirmwarePartitions.md,28,10
/quic/cbsp-boot-utilities,23,14
/quic/cbsp-boot-utilities/tree/main,17,10
/quic/cbsp-boot-utilities/blob/main/uefi_capsule_generation/README.md,12,7
/quic/cbsp-boot-utilities/blob/main/uefi_capsule_generation/FvUpdate.xml,12,5
/quic/cbsp-boot-utilities/blob/main/uefi_sec/uefi_sec.c,9,7
/quic/cbsp-boot-utilities/commits/main/uefi_capsule_generation,8,2
/quic/cbsp-boot-utilities/tree/ba1ea8d0fdb24857553730aa247eb602c7b589ba/uefi_capsule_generation,7,5
/quic/cbsp-boot-utilities/blob/ba1ea8d0fdb24857553730aa247eb602c7b589ba/uefi_capsule_generation/FvUpdate_UFS.xml,7,1
