time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-04-11 00:00:00+00:00,249,30,27.0,11.0
2025-04-12 00:00:00+00:00,81,15,1.0,1.0
2025-04-13 00:00:00+00:00,158,14,1.0,1.0
2025-04-14 00:00:00+00:00,282,41,29.0,7.0
2025-04-15 00:00:00+00:00,322,44,32.0,11.0
2025-04-16 00:00:00+00:00,391,40,17.0,7.0
2025-04-17 00:00:00+00:00,324,38,36.0,16.0
2025-04-18 00:00:00+00:00,384,23,2.0,1.0
2025-04-19 00:00:00+00:00,200,12,,
2025-04-20 00:00:00+00:00,133,9,6.0,2.0
2025-04-21 00:00:00+00:00,230,41,29.0,8.0
2025-04-22 00:00:00+00:00,301,36,19.0,7.0
2025-04-23 00:00:00+00:00,339,49,18.0,5.0
2025-04-24 00:00:00+00:00,222,42,22.0,9.0
