referrer,views_total,views_unique
docs.qualcomm.com,40,9
statics.teams.cdn.office.net,22,8
github.com,17,5
qualcomm-cdmatech-support.lightning.force.com,9,4
Bing,9,2
Google,8,2
confluence.qualcomm.com,2,2
cn.bing.com,1,1
