time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-01-01 00:00:00+00:00,79,4,,
2025-01-02 00:00:00+00:00,108,10,12.0,3.0
2025-01-03 00:00:00+00:00,187,9,3.0,2.0
2025-01-04 00:00:00+00:00,47,5,,
2025-01-05 00:00:00+00:00,101,4,,
2025-01-06 00:00:00+00:00,129,8,22.0,4.0
2025-01-07 00:00:00+00:00,206,16,4.0,2.0
2025-01-08 00:00:00+00:00,176,23,9.0,3.0
2025-01-09 00:00:00+00:00,195,16,5.0,2.0
2025-01-10 00:00:00+00:00,248,12,6.0,3.0
2025-01-11 00:00:00+00:00,123,6,,
2025-01-12 00:00:00+00:00,61,4,,
2025-01-13 00:00:00+00:00,170,21,6.0,4.0
2025-01-14 00:00:00+00:00,93,5,2.0,2.0
