time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-18 00:00:00+00:00,234,46,105.0,13.0
2025-03-19 00:00:00+00:00,214,48,34.0,14.0
2025-03-20 00:00:00+00:00,306,45,44.0,15.0
2025-03-21 00:00:00+00:00,240,41,33.0,9.0
2025-03-22 00:00:00+00:00,128,10,2.0,2.0
2025-03-23 00:00:00+00:00,151,11,2.0,2.0
2025-03-24 00:00:00+00:00,428,49,35.0,15.0
2025-03-25 00:00:00+00:00,212,39,25.0,11.0
2025-03-26 00:00:00+00:00,211,38,24.0,8.0
2025-03-27 00:00:00+00:00,304,32,36.0,13.0
2025-03-28 00:00:00+00:00,220,25,9.0,5.0
2025-03-29 00:00:00+00:00,160,5,,
2025-03-30 00:00:00+00:00,169,10,,
2025-03-31 00:00:00+00:00,120,20,10.0,3.0
2025-04-01 00:00:00+00:00,12,3,2.0,2.0
